"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/27/2018","AQS","340030010","1","0.6","ppm","7","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"02/28/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/01/2018","AQS","340030010","1","0.6","ppm","7","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/02/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/03/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/04/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/05/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/06/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/07/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/08/2018","AQS","340030010","1","0.5","ppm","6","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/09/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/10/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/11/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/12/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/13/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/14/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/15/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/16/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/17/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/18/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/19/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/20/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/21/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/22/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/23/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/24/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/25/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/26/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/27/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/28/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/29/2018","AQS","340030010","1","0.6","ppm","7","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/30/2018","AQS","340030010","1","0.9","ppm","10","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"03/31/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/01/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/02/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/03/2018","AQS","340030010","1","0.5","ppm","6","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/04/2018","AQS","340030010","1","0.8","ppm","9","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/05/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/06/2018","AQS","340030010","1","0.6","ppm","7","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/07/2018","AQS","340030010","1","0.6","ppm","7","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/08/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/09/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/10/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/11/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/12/2018","AQS","340030010","1","0.5","ppm","6","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/13/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/14/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/15/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/16/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/17/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/18/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/19/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/20/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/21/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/22/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/23/2018","AQS","340030010","1","0.5","ppm","6","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/24/2018","AQS","340030010","1","0.6","ppm","7","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/25/2018","AQS","340030010","1","0.5","ppm","6","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/26/2018","AQS","340030010","1","0.6","ppm","7","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/27/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/28/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/29/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"04/30/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/01/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/02/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/03/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/04/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/05/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/06/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/07/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/08/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/09/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/10/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/11/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/12/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/13/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/14/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/15/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/16/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/17/2018","AQS","340030010","1","0.5","ppm","6","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/18/2018","AQS","340030010","1","0.5","ppm","6","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/19/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/20/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/21/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/22/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/23/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/24/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/25/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/26/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/27/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/28/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/29/2018","AQS","340030010","1","0.5","ppm","6","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/30/2018","AQS","340030010","1","0.5","ppm","6","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"05/31/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/01/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/02/2018","AQS","340030010","1","0.4","ppm","5","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/03/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","1","4.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/04/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","9","38.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/05/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/06/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/07/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/08/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/09/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/10/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/11/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/12/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/13/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/14/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/15/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/16/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/17/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/18/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/19/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/20/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/21/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/22/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/23/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/24/2018","AQS","340030010","1","0.3","ppm","3","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/25/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/26/2018","AQS","340030010","1","0.1","ppm","1","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
"06/27/2018","AQS","340030010","1","0.2","ppm","2","Fort Lee Near Road","24","100.0000","42101","Carbon monoxide","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.8535380009336","-73.966177"
