Date,Source,Site ID,POC,val,UNITS,DAILY_AQI_VALUE,Site_Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2018-06-05,AQS,340190001,1,0.05,ppm,46,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-06,AQS,340190001,1,0.033,ppm,31,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-07,AQS,340190001,1,0.044,ppm,41,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-08,AQS,340190001,1,0.055,ppm,51,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-09,AQS,340190001,1,0.054,ppm,50,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-10,AQS,340190001,1,0.024,ppm,22,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-11,AQS,340190001,1,0.045,ppm,42,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-12,AQS,340190001,1,0.052,ppm,48,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-13,AQS,340190001,1,0.047,ppm,44,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-14,AQS,340190001,1,0.048,ppm,44,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-15,AQS,340190001,1,0.038,ppm,35,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-16,AQS,340190001,1,0.051,ppm,47,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-17,AQS,340190001,1,0.06,ppm,67,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-18,AQS,340190001,1,0.072,ppm,105,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-19,AQS,340190001,1,0.038,ppm,35,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-20,AQS,340190001,1,0.058,ppm,61,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-21,AQS,340190001,1,0.051,ppm,47,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-22,AQS,340190001,1,0.041,ppm,38,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-23,AQS,340190001,1,0.03,ppm,28,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-24,AQS,340190001,1,0.048,ppm,44,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-25,AQS,340190001,1,0.037,ppm,34,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-26,AQS,340190001,1,0.047,ppm,44,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-27,AQS,340190001,1,0.038,ppm,35,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-28,AQS,340190001,1,0.052,ppm,48,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-29,AQS,340190001,1,0.061,ppm,71,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-06-30,AQS,340190001,1,0.062,ppm,74,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-01,AQS,340190001,1,0.065,ppm,84,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-02,AQS,340190001,1,0.097,ppm,179,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-03,AQS,340190001,1,0.066,ppm,87,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-04,AQS,340190001,1,0.047,ppm,44,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-05,AQS,340190001,1,0.044,ppm,41,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-06,AQS,340190001,1,0.036,ppm,33,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-07,AQS,340190001,1,0.055,ppm,51,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-08,AQS,340190001,1,0.055,ppm,51,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-09,AQS,340190001,1,0.068,ppm,93,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-10,AQS,340190001,1,0.086,ppm,151,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-11,AQS,340190001,1,0.043,ppm,40,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-12,AQS,340190001,1,0.062,ppm,74,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-13,AQS,340190001,1,0.061,ppm,71,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-15,AQS,340190001,1,0.046,ppm,43,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-16,AQS,340190001,1,0.07,ppm,100,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-17,AQS,340190001,1,0.049,ppm,45,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-19,AQS,340190001,1,0.066,ppm,87,Flemington,16,94,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-20,AQS,340190001,1,0.056,ppm,54,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-21,AQS,340190001,1,0.037,ppm,34,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-22,AQS,340190001,1,0.031,ppm,29,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-23,AQS,340190001,1,0.025,ppm,23,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-24,AQS,340190001,1,0.021,ppm,19,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-25,AQS,340190001,1,0.035,ppm,32,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-26,AQS,340190001,1,0.051,ppm,47,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-27,AQS,340190001,1,0.06,ppm,67,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-28,AQS,340190001,1,0.05,ppm,46,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-29,AQS,340190001,1,0.043,ppm,40,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-30,AQS,340190001,1,0.04,ppm,37,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-07-31,AQS,340190001,1,0.048,ppm,44,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-01,AQS,340190001,1,0.045,ppm,42,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-02,AQS,340190001,1,0.037,ppm,34,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-03,AQS,340190001,1,0.031,ppm,29,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-04,AQS,340190001,1,0.044,ppm,41,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-05,AQS,340190001,1,0.058,ppm,61,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-06,AQS,340190001,1,0.06,ppm,67,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-07,AQS,340190001,1,0.057,ppm,58,Flemington,15,88,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-10,AQS,340190001,1,0.051,ppm,47,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-11,AQS,340190001,1,0.041,ppm,38,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-12,AQS,340190001,1,0.047,ppm,44,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-13,AQS,340190001,1,0.024,ppm,22,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-14,AQS,340190001,1,0.04,ppm,37,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-15,AQS,340190001,1,0.051,ppm,47,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-16,AQS,340190001,1,0.065,ppm,84,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-17,AQS,340190001,1,0.065,ppm,84,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-18,AQS,340190001,1,0.046,ppm,43,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-19,AQS,340190001,1,0.02,ppm,19,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-20,AQS,340190001,1,0.027,ppm,25,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-21,AQS,340190001,1,0.028,ppm,26,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-22,AQS,340190001,1,0.048,ppm,44,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-23,AQS,340190001,1,0.032,ppm,30,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-24,AQS,340190001,1,0.051,ppm,47,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-25,AQS,340190001,1,0.053,ppm,49,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-26,AQS,340190001,1,0.05,ppm,46,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-27,AQS,340190001,1,0.056,ppm,54,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-28,AQS,340190001,1,0.06,ppm,67,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-29,AQS,340190001,1,0.062,ppm,74,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-30,AQS,340190001,1,0.043,ppm,40,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-08-31,AQS,340190001,1,0.02,ppm,19,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-09-01,AQS,340190001,1,0.038,ppm,35,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-09-02,AQS,340190001,1,0.033,ppm,31,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-09-03,AQS,340190001,1,0.04,ppm,37,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-09-04,AQS,340190001,1,0.047,ppm,44,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-09-05,AQS,340190001,1,0.056,ppm,54,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-09-06,AQS,340190001,1,0.054,ppm,50,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-09-07,AQS,340190001,1,0.017,ppm,16,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-09-08,AQS,340190001,1,0.024,ppm,22,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-09-09,AQS,340190001,1,0.018,ppm,17,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-09-18,AQS,340190001,1,0.021,ppm,19,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-09-19,AQS,340190001,1,0.036,ppm,33,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-09-21,AQS,340190001,1,0.029,ppm,27,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-09-22,AQS,340190001,1,0.021,ppm,19,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-09-23,AQS,340190001,1,0.014,ppm,13,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-09-28,AirNow,340190001,1,0.025,ppm,23,Flemington,20,83,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-09-29,AQS,340190001,1,0.037,ppm,34,Flemington,17,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-09-30,AirNow,340190001,1,0.037,ppm,34,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-01,AirNow,340190001,1,0.04,ppm,37,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-02,AirNow,340190001,1,0.043,ppm,40,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-03,AirNow,340190001,1,0.028,ppm,26,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-04,AirNow,340190001,1,0.032,ppm,30,Flemington,21,88,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-05,AirNow,340190001,1,0.024,ppm,22,Flemington,18,75,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-06,AirNow,340190001,1,0.019,ppm,18,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-07,AirNow,340190001,1,0.026,ppm,24,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-08,AirNow,340190001,1,0.015,ppm,14,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-09,AirNow,340190001,1,0.028,ppm,26,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-10,AirNow,340190001,1,0.034,ppm,31,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-11,AirNow,340190001,1,0.018,ppm,17,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-12,AirNow,340190001,1,0.028,ppm,26,Flemington,18,75,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-13,AirNow,340190001,1,0.028,ppm,26,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-14,AirNow,340190001,1,0.027,ppm,25,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-15,AirNow,340190001,1,0.024,ppm,22,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-16,AirNow,340190001,1,0.029,ppm,27,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-17,AirNow,340190001,1,0.033,ppm,31,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-18,AirNow,340190001,1,0.032,ppm,30,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-19,AirNow,340190001,1,0.032,ppm,30,Flemington,22,92,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-22,AirNow,340190001,1,0.029,ppm,27,Flemington,18,75,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-23,AirNow,340190001,1,0.037,ppm,34,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-24,AirNow,340190001,1,0.023,ppm,21,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-25,AirNow,340190001,1,0.03,ppm,28,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-26,AirNow,340190001,1,0.023,ppm,21,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-27,AirNow,340190001,1,0.028,ppm,26,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-28,AirNow,340190001,1,0.02,ppm,19,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-30,AirNow,340190001,1,0.035,ppm,32,Flemington,18,75,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-10-31,AirNow,340190001,1,0.038,ppm,35,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-11-01,AirNow,340190001,1,0.037,ppm,34,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-11-02,AirNow,340190001,1,0.03,ppm,28,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-11-03,AirNow,340190001,1,0.026,ppm,24,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-11-04,AirNow,340190001,1,0.028,ppm,26,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-11-05,AirNow,340190001,1,0.025,ppm,23,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-11-06,AirNow,340190001,1,0.013,ppm,12,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
2018-11-07,AirNow,340190001,1,0.031,ppm,29,Flemington,24,100,44201,Ozone,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,19,Hunterdon,40.515262,-74.806671
