Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
4/25/2018,AQS,340070002,1,0.04,ppm,37,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/26/2018,AQS,340070002,1,0.045,ppm,42,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/27/2018,AQS,340070002,1,0.042,ppm,39,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/28/2018,AQS,340070002,1,0.056,ppm,54,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/29/2018,AQS,340070002,1,0.034,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
4/30/2018,AQS,340070002,1,0.042,ppm,39,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/1/2018,AQS,340070002,1,0.063,ppm,77,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/2/2018,AQS,340070002,1,0.068,ppm,93,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/3/2018,AQS,340070002,1,0.064,ppm,80,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/4/2018,AQS,340070002,1,0.056,ppm,54,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/5/2018,AQS,340070002,1,0.055,ppm,51,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/6/2018,AQS,340070002,1,0.049,ppm,45,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/7/2018,AQS,340070002,1,0.055,ppm,51,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/8/2018,AQS,340070002,1,0.052,ppm,48,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/9/2018,AQS,340070002,1,0.061,ppm,71,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/10/2018,AQS,340070002,1,0.045,ppm,42,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/11/2018,AQS,340070002,1,0.054,ppm,50,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/12/2018,AQS,340070002,1,0.046,ppm,43,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/13/2018,AQS,340070002,1,0.033,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/14/2018,AQS,340070002,1,0.033,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/15/2018,AQS,340070002,1,0.049,ppm,45,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/16/2018,AQS,340070002,1,0.029,ppm,27,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/17/2018,AQS,340070002,1,0.017,ppm,16,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/18/2018,AQS,340070002,1,0.034,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/19/2018,AQS,340070002,1,0.023,ppm,21,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/20/2018,AQS,340070002,1,0.038,ppm,35,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/21/2018,AQS,340070002,1,0.061,ppm,71,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/22/2018,AQS,340070002,1,0.03,ppm,28,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/23/2018,AQS,340070002,1,0.046,ppm,43,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/24/2018,AQS,340070002,1,0.063,ppm,77,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/25/2018,AQS,340070002,1,0.062,ppm,74,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/26/2018,AQS,340070002,1,0.061,ppm,71,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/27/2018,AQS,340070002,1,0.037,ppm,34,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/28/2018,AQS,340070002,1,0.026,ppm,24,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/29/2018,AQS,340070002,1,0.047,ppm,44,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/30/2018,AQS,340070002,1,0.027,ppm,25,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
5/31/2018,AQS,340070002,1,0.018,ppm,17,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/1/2018,AQS,340070002,1,0.051,ppm,47,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/2/2018,AQS,340070002,1,0.053,ppm,49,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/3/2018,AQS,340070002,1,0.026,ppm,24,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/4/2018,AQS,340070002,1,0.034,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/5/2018,AQS,340070002,1,0.05,ppm,46,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/6/2018,AQS,340070002,1,0.034,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/7/2018,AQS,340070002,1,0.043,ppm,40,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/8/2018,AQS,340070002,1,0.05,ppm,46,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/9/2018,AQS,340070002,1,0.066,ppm,87,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/10/2018,AQS,340070002,1,0.032,ppm,30,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/11/2018,AQS,340070002,1,0.04,ppm,37,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/12/2018,AQS,340070002,1,0.043,ppm,40,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/13/2018,AQS,340070002,1,0.039,ppm,36,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/14/2018,AQS,340070002,1,0.044,ppm,41,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/15/2018,AQS,340070002,1,0.043,ppm,40,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/17/2018,AirNow,340070002,1,0.04,ppm,37,Camden Spruce Street,24,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/18/2018,AQS,340070002,1,0.073,ppm,108,Camden Spruce Street,15,88,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/19/2018,AQS,340070002,1,0.046,ppm,43,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/20/2018,AQS,340070002,1,0.056,ppm,54,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/21/2018,AQS,340070002,1,0.055,ppm,51,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/22/2018,AQS,340070002,1,0.036,ppm,33,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/23/2018,AQS,340070002,1,0.022,ppm,20,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/24/2018,AQS,340070002,1,0.047,ppm,44,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/25/2018,AQS,340070002,1,0.041,ppm,38,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/26/2018,AQS,340070002,1,0.046,ppm,43,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/27/2018,AQS,340070002,1,0.032,ppm,30,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/28/2018,AQS,340070002,1,0.048,ppm,44,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/29/2018,AQS,340070002,1,0.063,ppm,77,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
6/30/2018,AQS,340070002,1,0.075,ppm,115,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/1/2018,AQS,340070002,1,0.075,ppm,115,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/2/2018,AQS,340070002,1,0.068,ppm,93,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/3/2018,AQS,340070002,1,0.067,ppm,90,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/4/2018,AQS,340070002,1,0.038,ppm,35,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/5/2018,AQS,340070002,1,0.026,ppm,24,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/6/2018,AQS,340070002,1,0.038,ppm,35,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/7/2018,AQS,340070002,1,0.048,ppm,44,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/8/2018,AQS,340070002,1,0.048,ppm,44,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/9/2018,AQS,340070002,1,0.076,ppm,119,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/10/2018,AQS,340070002,1,0.08,ppm,133,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/11/2018,AQS,340070002,1,0.048,ppm,44,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/12/2018,AQS,340070002,1,0.039,ppm,36,Camden Spruce Street,14,82,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/13/2018,AQS,340070002,1,0.048,ppm,44,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/14/2018,AQS,340070002,1,0.057,ppm,58,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/15/2018,AQS,340070002,1,0.051,ppm,47,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/16/2018,AQS,340070002,1,0.069,ppm,97,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/17/2018,AQS,340070002,1,0.048,ppm,44,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/18/2018,AQS,340070002,1,0.035,ppm,32,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/19/2018,AQS,340070002,1,0.069,ppm,97,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/20/2018,AQS,340070002,1,0.047,ppm,44,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/21/2018,AQS,340070002,1,0.032,ppm,30,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/22/2018,AQS,340070002,1,0.03,ppm,28,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/23/2018,AQS,340070002,1,0.022,ppm,20,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/24/2018,AQS,340070002,1,0.021,ppm,19,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/25/2018,AQS,340070002,1,0.036,ppm,33,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/26/2018,AQS,340070002,1,0.049,ppm,45,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/27/2018,AQS,340070002,1,0.043,ppm,40,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/28/2018,AQS,340070002,1,0.054,ppm,50,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/29/2018,AQS,340070002,1,0.042,ppm,39,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/30/2018,AQS,340070002,1,0.037,ppm,34,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
7/31/2018,AQS,340070002,1,0.037,ppm,34,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/1/2018,AQS,340070002,1,0.033,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/2/2018,AQS,340070002,1,0.024,ppm,22,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/3/2018,AQS,340070002,1,0.02,ppm,19,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/4/2018,AQS,340070002,1,0.042,ppm,39,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/5/2018,AQS,340070002,1,0.062,ppm,74,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/6/2018,AQS,340070002,1,0.05,ppm,46,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/7/2018,AQS,340070002,1,0.041,ppm,38,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/8/2018,AQS,340070002,1,0.069,ppm,97,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/9/2018,AQS,340070002,1,0.051,ppm,47,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/10/2018,AQS,340070002,1,0.061,ppm,71,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/11/2018,AQS,340070002,1,0.043,ppm,40,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/12/2018,AQS,340070002,1,0.05,ppm,46,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/13/2018,AQS,340070002,1,0.043,ppm,40,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/14/2018,AQS,340070002,1,0.033,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/15/2018,AQS,340070002,1,0.049,ppm,45,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/16/2018,AQS,340070002,1,0.066,ppm,87,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/17/2018,AQS,340070002,1,0.047,ppm,44,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/18/2018,AQS,340070002,1,0.038,ppm,35,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/19/2018,AQS,340070002,1,0.021,ppm,19,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/20/2018,AQS,340070002,1,0.028,ppm,26,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/21/2018,AQS,340070002,1,0.026,ppm,24,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/22/2018,AQS,340070002,1,0.044,ppm,41,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/23/2018,AQS,340070002,1,0.034,ppm,31,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/24/2018,AQS,340070002,1,0.053,ppm,49,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/25/2018,AQS,340070002,1,0.046,ppm,43,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/26/2018,AQS,340070002,1,0.046,ppm,43,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/27/2018,AQS,340070002,1,0.058,ppm,61,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/28/2018,AQS,340070002,1,0.059,ppm,64,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/29/2018,AQS,340070002,1,0.063,ppm,77,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
8/30/2018,AQS,340070002,1,0.049,ppm,45,Camden Spruce Street,17,100,44201,Ozone,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",34,New Jersey,7,Camden,39.934559,-75.125219
